id,campaign_id,benefit_type,amount,rate,points,minimum_spending,maximum_benefit,description,evidence,extracted_at
6922,317,discount,,15.0,,,,%15 indirim,Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Halalbooking'de Size Özel Avantajlı Tatiller!,2026-08-10T13:45:46+00:00
6923,317,discount,,10.0,,,,%10 indirim,Araç kiralama ücreti dışında yapılan ödemeler Bankkart kullanıcılarına özel %10 İndirim Kampanyası kapsamı dışındadır.,2026-08-10T13:45:46+00:00
6924,317,shopping_points,,,1500.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Son Gün 31.08.2026 Detaylar Turizm ve Seyahat Hava Yolu Bilet Alımınıza 1.500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6925,317,installment,,,,,,6 taksit,Son Gün 07.08.2026 Detaylar Turizm ve Seyahat Türk Hava Yolları'nda 6 Taksit Son Gün 31.08.2026 Turizm ve Seyahat Türk Hava Yolları'nda 6 Taksit Son Gün 31.08.2026 Detaylar,2026-08-10T13:45:46+00:00
6383,319,installment,,,,300.0,,6 taksit,A101 de Vade Farksız 6 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6384,320,installment,,,,,,8 taksit,Alfemo’da Peşin fiyatına 8 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6388,323,installment,,,,,,4 taksit,Divarese’de 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6386,324,cashback,,18.0,,,,Nakit iade avantajı,💸 Dkart Debit Kartınızla Jack & Jones mağazalarından yapacağınız alışverişlerinizde işlem tutarlarınızın %18 ’i kadar nakit iade anında kartınıza yatırılacaktır.,2026-08-10T13:45:46+00:00
6387,325,cashback,,8.0,,,,Nakit iade avantajı,💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız alışverişlerinizde işlem tutarlarınızın %8’i kadar nakit iade anında kartınıza yatırılacaktır.,2026-08-10T13:45:46+00:00
6389,326,installment,,,,,,9 taksit,Dyson’da Peşin Fiyatına 9 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6390,327,installment,,,,,,6 taksit,D’S Damat’ta 6 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6391,329,installment,,,,,,9 taksit,Gürgençler’de Peşin Fiyatına 9 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6393,330,installment,,,,,,6 taksit,ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6421,331,discount,,15.0,,,,%15 indirim,Dünya Katılım Paraf ile İder Mobilya mağazalarında Paraf POS’larından yapacağınız alışverişlerde 7 taksit imkanı sunulacak ve %15 indirim uygulanacaktır.,2026-08-10T13:45:46+00:00
6422,331,installment,,,,,,7 taksit,İder Mobilya’da 7 Taksite %15 indirim Fırsatı!,2026-08-10T13:45:46+00:00
6423,332,installment,,,,,,3 taksit,İncehesap.Com'da Peşin Fiyatına 3 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6424,333,installment,,,,,,4 taksit,İpekyol’da 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6394,334,installment,,,,,,5 taksit,Kip’te 5 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6395,336,installment,,,,,,12 taksit,Monster Notebook’ta Peşin Fiyatına 12 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6396,337,installment,,,,,,3 taksit,N11'de Peşin Fiyatına 3 Taksit Fırsatı Dünya Katılım Paraf ile n11’de tek seferde yapılacak alışverişlerde peşin fiyatına 3 aya varan taksit imkanı sunulmaktadır.,2026-08-10T13:45:46+00:00
6397,338,installment,,,,,,4 taksit,Network’te 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6398,339,installment,,,,,,9 taksit,Paraf ile Demirdöküm’de 9 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6399,339,pos_advantage,,,,,,"POS komisyon, bloke veya ek taksit avantajı",Dünya Katılım Paraf ile Paraf üyesi Demirdöküm sanal Pos’u üzerinden gerçekleşecek işlemlere vade farksız 9 ay taksit imkanı sunulacaktır.,2026-08-10T13:45:46+00:00
6400,340,installment,,,,,,4 taksit,Paraf ile Evidea’da 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6401,341,installment,,,,,,5 taksit,Paraf ile Koçtaş'ta 5 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6403,342,installment,,,,,,6 taksit,Paraf İle ADV Mağazalarında 6 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6404,343,installment,,,,,,6 taksit,Paraf İle Damat Tween’de 6 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6405,344,installment,,,,,,6 taksit,Paraf İle Zsa Zsa Zsu Mağazalarında 6 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6406,345,installment,,,,600.0,,6 taksit,Pazarama’da Peşin Fiyatına 6 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6408,346,installment,,,,,,5 taksit,Ramsey’de 5 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6411,348,installment,,,,,,9 taksit,Touristica.com.tr'de Peşin Fiyatına 9 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6412,349,installment,,,,1000.0,,9 taksit,Trendyol'da Peşin Fiyatına 9 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6410,350,discount,3000.0,,,1000.0,3000.0,3.000 TL indirim,"TROY kartla idefix’te yaz boyunca her 1.000 TL’ye 200 TL, toplamda 3.000 TL’ye varan anında indirim fırsatı!",2026-08-10T13:45:46+00:00
6413,351,installment,,,,,,4 taksit,Twist’te 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6415,352,installment,,,,,,9 taksit,Vaillant’ta 9 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6416,352,pos_advantage,,,,,,"POS komisyon, bloke veya ek taksit avantajı",Dünya Katılım Paraf ile Paraf üyesi Vaillant sanal Pos’u üzerinden gerçekleşen işlemlere vade farksız 9 aya varan taksit imkanı sunulacaktır.,2026-08-10T13:45:46+00:00
6417,353,installment,,,,,,4 taksit,Vakkorama’da 4 taksit Fırsatı!,2026-08-10T13:45:46+00:00
6414,354,installment,,,,,,4 taksit,VAKKO’da 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6418,355,installment,,,,,,6 taksit,Vatan’da Peşin Fiyatına 6 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6419,356,installment,,,,,,9 taksit,Vestel’de 9 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6420,357,installment,,,,,,8 taksit,Yataş’ta 8 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6425,359,reward,10000.0,,,,10000.0,Ödül veya hediye tutarı,"Davet eden kişi, davet ettiği kişinin kampanya koşullarını sağlaması halinde, kişi başı maksimum 2.000 TL, toplamda 5 kişi için maksimum 10.000 TL nakit ödül kazanabilir.",2026-08-10T13:45:46+00:00
6426,361,installment,,,,,,3 taksit,Bana Bunu Al İş Ortağım ile Troy Mağazalarında Taksit Fırsatları Bana Bunu Al İş Ortağım ile Troy Mağazalarında Finansman Fırsatı!,2026-08-10T13:45:46+00:00
6428,362,cashback,,75.0,,,,Nakit iade avantajı,Biz Kart Dijital Üyelikler Biz Kart ile Dijital Üyeliklerde %75 Nakit İade Fırsatı!,2026-08-10T13:45:46+00:00
6427,363,reward,25000.0,,,,25000.0,Ödül veya hediye tutarı,"Davet eden kişi, davet ettiği kişinin kampanya koşullarını sağlaması halinde kişi başı maksimum 500 TL, toplamda 50 kişi için maksimum 25.000 TL nakit ödül kazanabilir.",2026-08-10T13:45:46+00:00
6429,364,cashback,1000.0,10.0,,,,Nakit iade avantajı,Biz Kart Yemek Harcamalarında %10 Nakit İade Biz Kart ile Yemek Harcamalarına 1.000 TL’ye Varan Nakit İade!,2026-08-10T13:45:46+00:00
6430,365,discount,,50.0,,,,%50 indirim,"200'e yakın restoranda %30’a varan indirim Anlaşmalı paket servis platformlarında %25'e varan indirim The House Cafe’lerde tatlı ikramı Market alışverişlerinde özel indirimler Moda ve teknoloji markalarında %20’ye varan avantajlar Havalimanı hızlı geçiş, buggy ve transfer ayrıcalıkları Kültür-sanatta ve seyahatte ekstra indirimler Evcil hayvan ürünleri, yaşam, araç bakım gibi farklı kategorilerde fırsatlar Kuru temiz",2026-08-10T13:45:46+00:00
6431,365,discount,,30.0,,,,%30 indirim,"200'e yakın restoranda %30’a varan indirim Anlaşmalı paket servis platformlarında %25'e varan indirim The House Cafe’lerde tatlı ikramı Market alışverişlerinde özel indirimler Moda ve teknoloji markalarında %20’ye varan avantajlar Havalimanı hızlı geçiş, buggy ve transfer ayrıcalıkları Kültür-sanatta ve seyahatte ekstra indirimler Evcil hayvan ürünleri, yaşam, araç bakım gibi farklı kategorilerde fırsatlar Kuru temiz",2026-08-10T13:45:46+00:00
6432,365,discount,,25.0,,,,%25 indirim,"200'e yakın restoranda %30’a varan indirim Anlaşmalı paket servis platformlarında %25'e varan indirim The House Cafe’lerde tatlı ikramı Market alışverişlerinde özel indirimler Moda ve teknoloji markalarında %20’ye varan avantajlar Havalimanı hızlı geçiş, buggy ve transfer ayrıcalıkları Kültür-sanatta ve seyahatte ekstra indirimler Evcil hayvan ürünleri, yaşam, araç bakım gibi farklı kategorilerde fırsatlar Kuru temiz",2026-08-10T13:45:46+00:00
6433,365,discount,,10.0,,,,%10 indirim,"Hayat Finans sı üzerinden GastroClub üyeliğinizi oluşturarak seçkin restoranlar, marketler, moda, teknoloji, kuru temizleme, kültür-sanat ve seyahat kategorilerinde %10 ila %50 arasında indirimlerden faydalanın.",2026-08-10T13:45:46+00:00
6434,365,membership,,,,,,GastroClub üyeliği,Hayat Finans İş Birliği ile GastroClub Ayrıcalıkları Neler Sunuyor?,2026-08-10T13:45:46+00:00
6436,366,reward,100.0,,,,20.0,Ödül veya hediye tutarı,Hesabınıza gelen para transferlerinden bir takvim ayı içerisinde en fazla 10 adet işlem için maksimum 100 TL kazanabilirsiniz.,2026-08-10T13:45:46+00:00
6435,368,installment,,,,,,3 taksit,Hayat Finanslılara özel Xiaomi mağazalarında 3 aya varan taksit fırsatı Bana Bunu Al İş Ortağımda!,2026-08-10T13:45:46+00:00
6302,392,shopping_points,,,2000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı","Kampanyaya Katılım Adımları: Ağustos Ayına Özel Fatura Kampanyası “OFT2026” koduyla görüntülü görüşme ile , Albaraka World kredi kartınızla Albaraka Mobil üzerinden vereceğiniz her otomatik fatura ödeme talimatı için 500 TL, toplamda 2.000 TL Worldpuan kazanın!",2026-08-10T13:45:46+00:00
6253,393,shopping_points,,,200.0,1500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı","Akaryakıt Kampanyası Albaraka Mobil Albaraka Mobil Troy kredi kartı ile yapacağınız akaryakıt harcamalarına özel her 1.500 TL ve üzeri harcamaya 50 TL, toplamda 200 TL Worldpuan kazanın!",2026-08-10T13:45:46+00:00
6257,394,shopping_points,,,2000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Şimdi kendiniz ve çocuğunuz için Albaraka Mobil’den yaptıracağınız BES’lerden toplamda 2.000 TL Worldpuan kazanma fırsatı sizlerle.,2026-08-10T13:45:46+00:00
6258,394,reward,2000.0,,,,2000.0,Ödül veya hediye tutarı,Kampanyadan en fazla 2.000 TL Worlpuan kazanılabilir.,2026-08-10T13:45:46+00:00
6261,395,shopping_points,,,2000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Şimdi mobilden yaptıracağınız sigortalarınız için toplam 2.000 TL Worldpuan kazanma fırsatı sizlerle.,2026-08-10T13:45:46+00:00
6262,395,reward,2000.0,,,,2000.0,Ödül veya hediye tutarı,Kampanyadan en fazla 2.000 TL Worlpuan kazanılabilir.,2026-08-10T13:45:46+00:00
6254,396,discount,,20.0,,,,%20 indirim,Albaraka Mobil Albaraka Mobil Albaraka kredi kartlarınız ile Tuzla Marina Aquapark ’ta eğlencenin tadını size özel %20 indirimle çıkarın!,2026-08-10T13:45:46+00:00
6277,397,shopping_points,,,300.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",DASK Sigortasında Worldpuan Fırsatı!,2026-08-10T13:45:46+00:00
6278,397,installment,,,,,,3 taksit,"Siz de Albaraka Mobil’den DASK sigortanızı kolayca yaptırın, evinizi koruma altına alırken Worldpuan ve taksit fırsatlarından yararlanın!",2026-08-10T13:45:46+00:00
6286,398,discount,,35.0,,,,%35 indirim,Albaraka Mobil Albaraka Mobil Albaraka Özel Bankacılık Kredi Kartlarınızla Enterprise online araç kiralamalarında liste fiyatı üzerinden %35 indirim fırsatından yararlanın!,2026-08-10T13:45:46+00:00
6304,400,discount,2000.0,,,25001.0,2000.0,2.000 TL indirim,"Albaraka Mobil Albaraka Mobil Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 10.000-25.000 TL arasındaki konaklama harcamalarında 1.000 TL, 25.001 TL ve üzeri konaklama harcamalarınızda 2.000 TL indirim kazanma fırsatı sizi bekliyor.",2026-08-10T13:45:46+00:00
6305,400,cashback,2000.0,,,25001.0,2000.0,Nakit iade avantajı,"Ek Kampanya Detayları: Özel Bankacılık Kredi Kartları ile kampanya kapsamındaki iş yerlerinde tek seferde yapılacak 10.000 TL - 25.000 TL arasındaki yurt içi konaklama harcamalarına 1.000 TL iade , 25.000,01 TL ve üzeri yurt içi konaklama harcamalarına ise 2.000 TL iade uygulanacaktır.",2026-08-10T13:45:46+00:00
6315,401,shopping_points,,,2000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Otomatik Fatura Ödeme Talimatlarınıza Toplamda 2.000 TL Worldpuan!,2026-08-10T13:45:46+00:00
6316,402,discount,5000.0,,,,5000.0,5.000 TL indirim,Albaraka Mobil Albaraka Mobil Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL’ye kadar olan otopark harcamalarınızda %10 indirim kazanma fırsatı sizi bekliyor.,2026-08-10T13:45:46+00:00
6317,402,discount,,10.0,,,,%10 indirim,Otopark Harcamalarınıza Özel %10 İndirim Fırsatı!,2026-08-10T13:45:46+00:00
6318,402,cashback,5000.0,10.0,,,,Nakit iade avantajı,"Ek Kampanya Detayları: Özel Bankacılık Kredi Kartları ile kampanya kapsamındaki otopark iş yerlerinde tek seferde yapılacak 5.000 TL'ye kadar olan harcamalara, harcama tutarının %10'u kadar iade uygulanacaktır.",2026-08-10T13:45:46+00:00
6320,403,cashback,300.0,50.0,,,300.0,Nakit iade avantajı,Otopark ve Vale Harcamalarınıza %50 İade Albaraka’da!,2026-08-10T13:45:46+00:00
6324,404,shopping_points,,,300.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",QR Kod İle Ödemelerinize Toplamda 300 TL Worldpuan!,2026-08-10T13:45:46+00:00
6325,405,discount,500.0,,,,500.0,500 TL indirim,Üstelik aylık 500 TL'ye varan indirim avantajı ile.,2026-08-10T13:45:46+00:00
6326,405,discount,,10.0,,,500.0,%10 indirim,Restoran Harcamalarınıza Özel %10 İndirim Fırsatı!,2026-08-10T13:45:46+00:00
6327,405,cashback,,10.0,,,500.0,Nakit iade avantajı,"Kampanyadan Yararlanmak İçin: Albaraka Özel Bankacılık Kredi Kartlarınız ile kampanya kapsamındaki restoranlarda harcamanızı gerçekleştirin, Kampanya şartlarını sağlayan işleminizi tamamlayın, %10 iade kazanma fırsatını yakalayın.",2026-08-10T13:45:46+00:00
6329,406,shopping_points,,,300.0,2000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı","Restoran Kampanyası Albaraka Mobil Albaraka Mobil TROY kredi kartınız ile yapacağınız 2.000 TL ve üzeri her restoran harcamanıza 75 TL, toplamda 300 TL’ye varan Worldpuan hediye!",2026-08-10T13:45:46+00:00
6338,407,installment,,,,,,6 taksit,Sağlık Harcamalarına Vade Farksız 6 Taksit Kampanyası Albaraka Mobil Albaraka Mobil TROY kredi kartlarınız ile yapacağınız 1.000 TL- 100.000 TL arası sağlık harcamalarınıza vade farksız 6 taksit fırsatı!,2026-08-10T13:45:46+00:00
6291,408,shopping_points,,,1000.0,3000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Giyim ve Kozmetik Harcamalarınızda 1.000 TL’ye varan Worldpuan!,2026-08-10T13:45:46+00:00
6292,408,pos_advantage,,,,3000.0,,"POS komisyon, bloke veya ek taksit avantajı","Kampanya Detayları: World Üye İşyerleri’ndeki fiziki ve sanal POS’lardan yapılacak giyim, çok katlı mağaza, ayakkabı, aksesuar, optik, saat ve kozmetik sektörlerindeki alışverişlerde geçerlidir.",2026-08-10T13:45:46+00:00
6349,409,shopping_points,,,7500.0,120000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Seturda 7500 Tlye Varan Worldpuan 3 Setur'da 7.500 TL'ye varan Worldpuan!,2026-08-10T13:45:46+00:00
6350,409,installment,,,,120000.0,,12 taksit,"Peşin, 3 taksitli veya 6 taksitli alışverişlerden kampanyaya uygun olarak ilk yapılan alışveriş üzerinden Worldpuan kazanacaktır.",2026-08-10T13:45:46+00:00
6351,409,pos_advantage,,,,120000.0,,"POS komisyon, bloke veya ek taksit avantajı","Bu kampanyamıza katılımınızla birlikte, tarafınıza ait kredi ve banka kartı işlem verileriniz, 1- 31 Ağustos 2026 tarihleri arasında, Bankalara ait sanal POS'tan toplanacaktır.",2026-08-10T13:45:46+00:00
6363,410,discount,,5.0,,120000.0,7500.0,%5 indirim,"Worldpuan kampanyası ""Seçili otellerde sepette ek %5 indirim World'e özel %5 indirim!"" ve/veya ""%50'sini Şimdi Kalanı Tatile 7 Gün Kala Öde!"" kampanyaları ile birleştirilemez.",2026-08-10T13:45:46+00:00
6364,410,shopping_points,,,7500.0,120000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Tatilbudurda 7500 Tlye Varan Worldpuan 3 TatilBudur'da 7.500 TL’ye varan Worldpuan!,2026-08-10T13:45:46+00:00
6365,410,installment,,,,120000.0,,12 taksit,"1-31 Ağustos 2026 tarihleri arasında Tatilbudur.com, TatilBudur sı ,TatilBudur çağrı merkezi ve acenteler üzerinden tek seferde yapılacak peşin, 3 taksitli veya 6 taksitli alışverişlerde seçili yurt içi ve Kuzey Kıbrıs otel, yurt dışı tur rezervasyonlarında geçerli;",2026-08-10T13:45:46+00:00
6366,410,pos_advantage,,,,120000.0,,"POS komisyon, bloke veya ek taksit avantajı","Bu kampanyamıza katılımınızla birlikte, tarafınıza ait kredi ve banka kartı işlem verileriniz, 1-31 Ağustos 2026 tarihleri arasında Bankalara ait sanal POS'tan toplanacaktır.",2026-08-10T13:45:46+00:00
6385,411,installment,,,,,,3 taksit,Casper.com.tr'de Peşin Fiyatına 3 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6392,412,installment,,,,6000.0,,12 taksit,Hepsiburada'da Peşin Fiyatına 6 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6407,413,installment,,,,,,3 taksit,PttAVM.com'da Peşin Fiyatına 3 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6409,414,installment,,,,,,9 taksit,Schafer Mağazalarında Vade Farksız 9 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6402,415,installment,,,,,,12 taksit,Paraf ile Yenilio'da Peşin Fiyatına 12 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6582,417,reward,750.0,,,500.0,75.0,Ödül veya hediye tutarı,Harcamanda toplam 750 TL kazan!” sayfasında bulunan “Katıl” butonuna tıklanması gerekmektedir.,2026-08-10T13:45:46+00:00
6580,418,installment,,,,,,3 taksit,A101 Ekstra’da tüm cep telefonlarına Peşin Fiyatına 3 Taksit!,2026-08-10T13:45:46+00:00
6583,419,cashback,125.0,3.0,,,,Nakit iade avantajı,A101’de her alışverişte %3'e varan nakit iade!,2026-08-10T13:45:46+00:00
6581,420,installment,,,,,,3 taksit,A101 Ekstra’da tüm cep telefonlarına Peşin Fiyatına 3 Taksit!,2026-08-10T13:45:46+00:00
6584,421,cashback,250.0,10.0,,,,Nakit iade avantajı,A101’lerde meyve sebze alışverişlerinde %10 nakit iade!,2026-08-10T13:45:46+00:00
6585,422,reward,10000.0,,,,10000.0,Ödül veya hediye tutarı,"Kulüp kapsamında aranan minimum 10.000 TL Günlük Kazandıran Hesap bakiyesi, her ayın 15.",2026-08-10T13:45:46+00:00
6642,423,cashback,250.0,10.0,,1000.0,,Nakit iade avantajı,Üstelik Çok Kazananlar Kulübü’ne Özel %10 iade!,2026-08-10T13:45:46+00:00
6643,423,reward,125.0,,,1000.0,125.0,Ödül veya hediye tutarı,"Hadi Kredi Kartı ile günlük en fazla 50 TL, aylık ise en fazla 100 TL,Hadi Black Kartı ile günlük en fazla 50 TL, aylık 125 TL kazanılabilir.",2026-08-10T13:45:46+00:00
6608,424,installment,,,,,,36 taksit,Hadi Taksitli Alışveriş Kredisi ile Bellona Mağazalarında 36 Aya Varan Taksit!,2026-08-10T13:45:46+00:00
6586,425,discount,,15.0,,,,%15 indirim,Kampanya etkinlik biletlerinde sepette %15 indirim sağlar.,2026-08-10T13:45:46+00:00
6587,426,discount,40.0,,,,40.0,40 TL indirim,Bilet.com’da Otobüs Biletlerinde 40 TL İndirim!,2026-08-10T13:45:46+00:00
6650,427,cashback,,50.0,,,,Nakit iade avantajı,"Tüm marketlerde %5 yerine %10 iade Tüm restoranlarda %7,5 yerine %15 iade Tüm akaryakıtta %5 yerine %10 iade Tüm Pegasus’ta %50 iade Tüm giyimde vade farksız 3 yerine 6 taksit Tüm detay ve koşullar için Çok Kazananlar Kulübü sayfasını ziyaret edebilirsin.",2026-08-10T13:45:46+00:00
6651,427,installment,,,,,,6 taksit,"Tüm marketlerde %5 yerine %10 iade Tüm restoranlarda %7,5 yerine %15 iade Tüm akaryakıtta %5 yerine %10 iade Tüm Pegasus’ta %50 iade Tüm giyimde vade farksız 3 yerine 6 taksit Tüm detay ve koşullar için Çok Kazananlar Kulübü sayfasını ziyaret edebilirsin.",2026-08-10T13:45:46+00:00
6615,428,installment,,,,,,3 taksit,Hadi Taksitli Kredi ile derin dondurucu ve klimalarda PEŞİN FİYATINA 3 TAKSİT!,2026-08-10T13:45:46+00:00
6590,429,cashback,500.0,50.0,,,50.0,Nakit iade avantajı,Dijital Platform ve Yapay Zeka Ödemelerinde %50'ye varan iade!,2026-08-10T13:45:46+00:00
6591,430,installment,,,,,,6 taksit,Eczanelerde Hadi Sağlık Kredisi ile %0 Vade Farkı ile 6 taksit!,2026-08-10T13:45:46+00:00
6593,431,cashback,250.0,10.0,,,250.0,Nakit iade avantajı,Eve alışverişlerinde %10 nakit iade!,2026-08-10T13:45:46+00:00
6594,432,installment,,,,,,6 taksit,Giyim Alışverişlerinde Vade Farksız 3 Taksit!,2026-08-10T13:45:46+00:00
6595,433,installment,,,,,,15 taksit,Hadi Alışveriş Kredisi ile Çetmen Mağazalarına Özel 15 Taksit!,2026-08-10T13:45:46+00:00
6597,434,discount,,30.0,,,,%30 indirim,Hadi Black Kredi Kartı ile Restoderm’de %30 indirim!,2026-08-10T13:45:46+00:00
6599,436,cashback,2500.0,50.0,,,2500.0,Nakit iade avantajı,Hadi Black Kredi Kartı ile tüm Pegasus uçuşlarında %50 iade!,2026-08-10T13:45:46+00:00
6598,437,discount,,20.0,,,,%20 indirim,Hadi Black Kredi Kartı ile Zorlu PSM'nin düzenlediği etkinliklerde %20 indirim!,2026-08-10T13:45:46+00:00
6624,438,cashback,25.0,,,,,Nakit iade avantajı,"Kampanyadan 25 TL nakit iade kazanabilmek için, başka bir bankadaki kendine ait hesaptan en az 250 TL para transferinin kampanya tarihleri arasında ve görüntülü görüşme yapılan gün içinde yapılması gerekmektedir.",2026-08-10T13:45:46+00:00
6625,438,reward,25.0,,,,25.0,Ödül veya hediye tutarı,Hesabını Aktifleştirmek için Göndereceğin İlk 250 TL Alışverişine Özel 25 TL Kazan (GEÇMİŞ KAMPANYA) | TOM Bank Hadi Kampanya Tarihleri 08 Kasım - 30 Kasım 2024 Bu kampanya sona ermiştir.,2026-08-10T13:45:46+00:00
6626,439,cashback,25.0,,,,,Nakit iade avantajı,"Kampanyadan 25 TL nakit iade kazanabilmek için, başka bir bankadaki kendine ait hesaptan en az 250 TL para transferinin kampanya tarihleri arasında ve görüntülü görüşme yapılan gün içinde yapılması gerekmektedir.",2026-08-10T13:45:46+00:00
6627,439,reward,25.0,,,,25.0,Ödül veya hediye tutarı,Hesabını aktifleştirmek için göndereceğin ilk 250 TL’ye 25 TL kazan!,2026-08-10T13:45:46+00:00
6628,440,cashback,50.0,,,,,Nakit iade avantajı,"Kampanyadan 50 TL nakit iade kazanabilmek için, başka bir bankadaki kendine ait hesaptan en az 500 TL para transferinin kampanya tarihleri arasında ve görüntülü görüşme yapılan gün içinde yapılması gerekmektedir.",2026-08-10T13:45:46+00:00
6629,440,reward,50.0,,,,50.0,Ödül veya hediye tutarı,Hesabını aktifleştirmek için göndereceğin ilk 500 TL’ye 50 TL kazan!,2026-08-10T13:45:46+00:00
6600,441,discount,500.0,,,500.0,500.0,500 TL indirim,(GEÇMİŞ KAMPANYA) | TOM Bank Hadi Kampanya Tarihleri 20 Aralık - 28 Şubat 2025 Kampanya Detayları Daha fazla göster Masterpass’e kayıtlı Mastercard® logolu Hadi Kredi Kartı veya Hadi Hesap Kartı ile flormar.com.tr veya Flormar sından yapılan 500 TL ve üzeri alışverişlerde 200 TL indirim uygulanacaktır.,2026-08-10T13:45:46+00:00
6601,442,discount,250.0,,,,250.0,250 TL indirim,Hadi Kartların ile uçak biletlerinde 250 TL İndirim!,2026-08-10T13:45:46+00:00
6602,443,discount,,40.0,,,,%40 indirim,Hadi Kredi Kartı ile AllDayEsim alışverişlerinde %40 indirim!,2026-08-10T13:45:46+00:00
6603,444,discount,2000.0,,,2000.0,2000.0,2.000 TL indirim,"(GEÇMİŞ KAMPANYA) | TOM Bank Hadi Kampanya Tarihleri 05 Aralık - 15 Ocak 2025 Masterpass’e kayıtlı Hadi Mastercard® kredi kartı, banka kartı veya ön ödemeli kart ile www.koton.com veya Koton sından yapılan 2.000 TL ve üzeri alışverişlerde 500 TL indirim uygulanacaktır.",2026-08-10T13:45:46+00:00
6630,446,cashback,2000.0,,,10000.0,2000.0,Nakit iade avantajı,Kampanya kapsamında en fazla 2000 TL iade kazanılabilir.,2026-08-10T13:45:46+00:00
6631,446,reward,2000.0,,,10000.0,2000.0,Ödül veya hediye tutarı,"Kredi Kartı limitini artır, harcamalarından toplam 2000 TL’ye kadar A101 hediye bakiye kazan!",2026-08-10T13:45:46+00:00
6604,448,discount,200.0,,,1500.0,200.0,200 TL indirim,"Hadi Kredi Kartı'nı Trendyol'a kaydet, 200 TL indirim kuponu kazan!",2026-08-10T13:45:46+00:00
6605,449,installment,,,,,,15 taksit,Hadi Mağazadan Alışveriş Kredisi ile Alpi Diş Hastanelerinde 15 Taksit!,2026-08-10T13:45:46+00:00
