campaign_id,bank_name,campaign_name,category,campaign_type,linked_product_type,main_benefit,target_audience,installment,maturity,pricing,financing_amount,discount_cashback,reward,points,min_spend,max_benefit,min_transaction,max_transaction,start_date,end_date,expense_status,conditions_summary,source_url,source_checked_at,verification_status
351,Dünya Katılım,Twist’te 4 Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,4 taksit,,4 taksit,,,,,,,,,,,,2026-08-31,,Dünya Katılım Paraf ile Twist mağazaları ve www.twist.com.tr ’de Paraf POS’larından yapılacak alışverişlerde 4 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir. Mağazalardan yapılacak alışverişlerde 4 taksitten yararlanabilmek için kampanyanın satış görevlisine belirtilmesi gerekmektedir. Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar. Paraf Kampanyaları Devam ediyor Bitiş Tarihi: 31 Ağustos 2026 Diğer Kampanyalar,https://dunyakatilim.com.tr/kampanyalar/twist,2026-08-10T11:18:16+00:00,official_source_date_gated
354,Dünya Katılım,VAKKO’da 4 Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,4 taksit,,4 taksit,,,,,,,,,,,,2026-08-31,,Dünya Katılım Paraf ile Vakko mağazaları ve vakko.com 'da Paraf POS’larından yapılacak alışverişlerde 4 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir. Mağazalardan yapılacak alışverişlerde 4 taksitten yararlanabilmek için kampanyanın satış görevlisine belirtilmesi gerekmektedir. Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar. Paraf Kampanyaları Devam ediyor Bitiş Tarihi: 31 Ağustos 2026 Diğer Kampanyalar,https://dunyakatilim.com.tr/kampanyalar/vakko,2026-08-10T11:18:16+00:00,official_source_date_gated
352,Dünya Katılım,Vaillant’ta 9 Aya Varan Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,9 taksit,,9 taksit,,Vade farksız (%0),,,,,,,,,,2026-08-31,,Dünya Katılım Paraf ile Paraf üyesi Vaillant sanal Pos’u üzerinden gerçekleşen işlemlere vade farksız 9 aya varan taksit imkanı sunulacaktır. Kampanyaya sadece Vaillant’ın kendi POS’undan gerçekleşen işlemler dahildir. Bayi POS’undan gerçekleşen işlemler dahil değildir. Taksit kampanyasından yararlanabilmek için işlem anında satış görevlisine taksit sayısının iletilmesi gerekmektedir. Mağazalardan ya da internet mağazasından yapılacak alışverişlere sistem tarafından artı taksit uygulanmayacaktır. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir. Dünya Katılım Bankası A.Ş. kampanya ko,https://dunyakatilim.com.tr/kampanyalar/vaillant,2026-08-10T11:18:16+00:00,official_source_date_gated
353,Dünya Katılım,Vakkorama’da 4 taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,4 taksit,,4 taksit,,,,,,,,,,,,2026-08-31,,Dünya Katılım Paraf ile Vakkorama mağazaları ve vakkorama.com'da Paraf POS’larından yapılacak alışverişlerde 4 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir. Mağazalardan yapılacak alışverişlerde 4 taksitten yararlanabilmek için kampanyanın satış görevlisine belirtilmesi gerekmektedir. Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar. Paraf Kampanyaları Devam ediyor Bitiş Tarihi: 31 Ağustos 2026 Diğer Kampanyalar,https://dunyakatilim.com.tr/kampanyalar/vakkorama,2026-08-10T11:18:16+00:00,official_source_date_gated
355,Dünya Katılım,Vatan’da Peşin Fiyatına 6 Aya Varan Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,6 taksit,"Kart Sahipleri,Bireysel Müşteriler",6 taksit,,Vade farksız (%0),,,,,,,,,,2026-08-31,,"Dünya Katılım Paraf ile Vatan Bilgisayar mağazalarında ve vatanbilgisayar.com web adresinden Paraf POS’u üzerinden yapılacak taksitli alışverişlerde vade farksız 6 aya varan taksit imkanı sunulacaktır. Kampanyadan faydalanmak için ödeme esnasında POS üzerinden 2, 3, 4, 5 veya 6 taksitin seçilmesi gerekmektedir. Kampanyaya ilişkin geriye dönük yararlandırma ve değişiklik yapılmayacaktır. Kampanya Paraf POS’undan yapılan işlemlerde geçerli olacaktır. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir. Taksitli satışlarda taksit sayısı ürün gruplarına göre değişmektedir. Taksit sayısı, ya",https://dunyakatilim.com.tr/kampanyalar/vatan,2026-08-10T11:18:16+00:00,official_source_date_gated
356,Dünya Katılım,Vestel’de 9 Aya Varan Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,9 taksit,,9 taksit,,,,,,,,,,,,2026-08-31,,"Dünya Katılım Paraf kartları ile Vestel.com.tr 'den yapacağınız alışverişlerinizde peşin fiyatına 7 taksit, Paraf üyesi olan Vestel mağazalarında ise 9’a varan taksit fırsatından faydalanabilirsiniz. İşleminiz esnasında satış yetkilisine taksit talebi iletilmelidir. Taksitten yararlanabilmek için POS üzerinden taksitin seçilmesi gerekmektedir. İşlem anındaki üye işyeri uygulamalarına ve satın alınan ürüne bağlı olarak taksit sayıları değişkenlik gösterebilmektedir. Bireysel ve ticari kartlar için uygulanan azami taksit sayısı yasal düzenlemelere göre farklılık gösterebilmektedir. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işleml",https://dunyakatilim.com.tr/kampanyalar/vestel,2026-08-10T11:18:16+00:00,official_source_date_gated
357,Dünya Katılım,Yataş’ta 8 Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,8 taksit,,8 taksit,,,,,,,,,,,,2026-08-31,,"Dünya Katılım Paraf ile Yataş Bedding, Yataş Enza, Yataş Puffy ve Yataş Divanev mağazalarında veya web sitelerinden Paraf Posların’dan yapacağınız alışverişlerde 8 taksit imkanı sağlanacaktır. Mağazalardan yapılacak alışverişlere sistem tarafından artı taksit uygulanmayacaktır. Yapmak istediğiniz taksit sayısını satış görevlisine bildirmeniz gerekmektedir. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir. Franchise mağazalarda taksit sayısı farklılık gösterebilir. Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tut",https://dunyakatilim.com.tr/kampanyalar/yatas,2026-08-10T11:18:16+00:00,official_source_date_gated
332,Dünya Katılım,İncehesap.Com'da Peşin Fiyatına 3 Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,3 taksit,"Kart Sahipleri,Bireysel Müşteriler",3 taksit,,,,,,,,,,,,2026-08-31,,"Dünya Katılım Paraf ile www.incehesap.com web adresinde Paraf POS’undan yapılacak alışverişlerinize peşin fiyatına 3 taksit imkanı sunulacaktır. Taksit kampanyasından yararlanabilmek için işlem anında 3 taksitin seçilmesi gerekmektedir. İşlem gerçekleştikten sonra artı taksit uygulanmayacaktır. Yasal mevzuat gereği, mal veya hizmet alımı sonrası belli bir ücret karşılığı borcun taksitlendirilmesi veya ödemenin ertelendiği dönemler de dâhil olmak üzere, kredi kartları ile gerçekleştirilecek mal ve hizmet alımları ile nakit çekimlerinde taksitlendirme süresi bireysel kredi kartları için 12 ayı, kurumsal/ticari kredi kartları için ise 18 ayı geçemez. Bu süre bireysel kredi kartları ile yapılan; basılı ve külçe hal",https://dunyakatilim.com.tr/kampanyalar/incehesap,2026-08-10T11:18:16+00:00,official_source_date_gated
333,Dünya Katılım,İpekyol’da 4 Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,4 taksit,,4 taksit,,,,,,,5.000 TL,,,,,2026-08-31,,Dünya Katılım Paraf ile İpekyol mağazaları ve www.ipekyol.com.tr ’de Paraf POS’larından yapılacak 5.000 TL üzeri alışverişlerde 4 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir. Mağazalardan yapılacak alışverişlerde 4 taksitten yararlanabilmek için kampanyanın satış görevlisine belirtilmesi gerekmektedir. Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar. Paraf Kampanyaları Devam ediyor Bitiş Tarihi: 31 Ağustos 2026 Diğer Kampanyalar,https://dunyakatilim.com.tr/kampanyalar/ipekyol,2026-08-10T11:18:16+00:00,official_source_date_gated
321,Dünya Katılım,Altın Kazandıran Alışveriş Dünya Katılım’da !,Puan Kampanyası,points_campaign,,Kart Kampanyaları Bitiş Tarihi: - Diğer Kampanyalar,Kart Sahipleri,,,,,,,,,7.500 TL,,,,,,"Kampanyadan bireysel DKart Debit, DKart Kredi Kartı, Paraf Kredi Kartı ve Paraf Platinum Kredi Kartları faydalanabilir. Bireysel DKart Debit kartlar ile yapılacak toplamda 7.500 TL, kredi kartları ile yapılacak toplamda 12.500 TL harcamadan 0,01 gr altın kazanılacaktır. Kazanılan gram altınlar 0,01 gr’a ulaşınca Mobil Şube ya da İnternet Şube’den görülebilecektir. Kazanılan altın 1 grama ulaştığında Mobil Şube ya da İnternet Şube’den, Fiziki Altın İşlemleri menüsünden gönderimi istenebilecektir. Fiziki altın gönderilebilmesi için kart sahibinin borcunun bulunmaması, en son kesilmiş kredi kartı ekstresinin tamamının ödenmiş olması gerekmektedir. Kargo ve sigorta ücretleri Dünya Katılım tarafından karşılanacaktır",https://dunyakatilim.com.tr/kampanyalar/altin-kesemTicari,2026-08-10T11:18:16+00:00,official_source_date_gated
322,Dünya Katılım,"Davet Et, Altın Kazan!",Yeni Müşteri Kampanyası,new_customer_campaign,,"🟡 Yeni Müşteri Davet Et, Altın Kazan!","Mevcut Müşteriler,Bireysel Müşteriler,Yeni Müşteriler",,,,,,,,,,,,,,,"🟡 Yeni Müşteri Davet Et, Altın Kazan! Dünya Katılım, müşterilerine özel hazırladığı bu kampanya ile yakınlarını davet eden müşterilerine altın kazandırıyor. Dünya Katılım Mobil Şube'de yer alan size özel davet kodunu paylaşarak yeni müşteri kazandırabilir, davetinizle müşteri olup Paraf Kart başvurusu yapan her kişi için Altın Kesenizde 0,1 gram altın biriktirebilirsiniz. 🚀 Hemen Davet Et, Kazanmaya Başla! Dünya Katılım Mobil Şube'ye giriş yaparak size özel davet kodunuzu görüntüleyebilir, yakınlarınızı Dünya Katılım'a davet ederek altın biriktirmeye başlayabilirsiniz. 🧭 Adım Adım Nasıl Katılım Sağlanır? Kampanyadan faydalanmak için aşağıdaki adımları tamamlamanız yeterlidir: 1. Mobil Şube'ye Giriş Dünya Katılı",https://dunyakatilim.com.tr/kampanyalar/davetetkazan,2026-08-10T11:18:16+00:00,official_source_date_gated
324,Dünya Katılım,DKart Debit'le Jack & Jones’da Harcadıkça Kazanın!,İndirim Kampanyası,discount_campaign,,%18 indirim/iade,"Kart Sahipleri,Bireysel Müşteriler",,,,,,,,,,,,,2026-08-31,,"Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones mağazalarından yapacağınız alışverişlerinizde işlem tutarlarınızın %18 ’i kadar nakit iade anında kartınıza yatırılacaktır. 🛍 📌Kampanya detayları Dkart Debit Karta sahip Bireysel müşterilerimiz kampanyadan faydalanabileceklerdir. Hak edilen cashback tutarları yapılan işlem sonrası aynı gün içerisinde Dkart Debit kartınızın bağlı olduğu hesabınıza yatırılacaktır. Kampanya Jack & Jones online alışverişlerde geçerli değildir. Kampanya 30.04.2026 tarihine kadar geçerli olacaktır. Dkart Debit ile ilgili detaylı bilgi için tıklayınız . *Dünya Katılım Bankası, kampanya süresi boyunca ş",https://dunyakatilim.com.tr/kampanyalar/jack-jones,2026-08-10T11:18:16+00:00,official_source_date_gated
325,Dünya Katılım,DKart Debit'le Koton’da Harcadıkça Kazanın!,İndirim Kampanyası,discount_campaign,,%8 indirim/iade,"Kart Sahipleri,Bireysel Müşteriler",,,,,,,,,,,,,2026-08-31,,"Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız alışverişlerinizde işlem tutarlarınızın %8’i kadar nakit iade anında kartınıza yatırılacaktır. 🛍 📌Kampanya detayları Dkart Debit Karta sahip Bireysel müşterilerimiz kampanyadan faydalanabileceklerdir. Hak edilen cashback tutarları yapılan işlem sonrası aynı gün içerisinde Dkart Debit kartınızın bağlı olduğu hesabınıza yatırılacaktır. Kampanya Koton mağazalarında yapılan alışverişlerde geçerlidir. Kampanya, Koton online alışverişlerde geçerli değildir. Kampanya 30.04.2026 tarihine kadar geçerli olacaktır. Dkart Debit ile ilgili detaylı bilgi için tıklayınız . *Dünya",https://dunyakatilim.com.tr/kampanyalar/koton,2026-08-10T11:18:16+00:00,official_source_date_gated
350,Dünya Katılım,"TROY kartla idefix’te yaz boyunca her 1.000 TL’ye 200 TL, toplamda 3.000 TL’ye varan anında indirim fırsatı!",İndirim Kampanyası,discount_campaign,,200 TL indirim / iade,Kart Sahipleri,,,,,200 TL indirim / iade,,,1.000 TL,3.000 TL,,,2026-08-01,2026-08-31,,"TROY logolu kartınızla idefix’te 10 Haziran – 31 Ağustos 2026 tarihleri arasında tek seferde yapacağınız her 1.000 TL ve üzeri alışverişte 200 TL indirim kuponu fırsatından yararlanın. Her ay en fazla 1.000 TL; yaz boyunca toplamda 3.000 TL’ye varan anında indirim kazanın. Kuponu sepetinizde uygulayın, indirimi yakalayın. Nasıl Kullanırım: TROY indirim kodu, idefix internet sitesi veya mobil uygulamasında sipariş aşaması tamamlanmadan önce sepette ""İndirim Kodu/Uygula"" butonuna tıklanarak seçilmelidir. 200 TL indirime hak kazanmak için; kargo bedeli hariç sepet tutarı tek seferde 1.000 TL ve üzeri olmalıdır. KAMPANYA KOŞULLARI: Kampanya, 10 Haziran 2026 saat 00.01 – 31 Ağustos 2026 saat 23.59 tarihleri arasında",https://dunyakatilim.com.tr/kampanyalar/troy-idefix,2026-08-10T11:18:16+00:00,official_source_date_gated
331,Dünya Katılım,İder Mobilya’da 7 Taksite %15 indirim Fırsatı!,İndirim Kampanyası,discount_campaign,,%15 indirim / iade · 7 taksit,,7 taksit,,,,%15 indirim / iade,,,,,,,,2026-08-31,,"Dünya Katılım Paraf ile İder Mobilya mağazalarında Paraf POS’larından yapacağınız alışverişlerde 7 taksit imkanı sunulacak ve %15 indirim uygulanacaktır. Kampanya kapsamıdan %15 indirim sadece 6 ve 7 taksit için sağlanacaktır. %15 indirim satış anında mağazada uygulanacak olup, indirimli fiyat üzerinden satış yapılacaktır. Kredi kartı ekstresinde indirim yer almayacaktır. Mağazalardan yapılacak alışverişlere sistem tarafından artı taksit uygulanmayacaktır. Yapmak istediğiniz taksit sayısını satış görevlisine bildirmeniz gerekmektedir. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir.",https://dunyakatilim.com.tr/kampanyalar/ider,2026-08-10T11:18:16+00:00,official_source_date_gated
361,Hayat Finans,Bana Bunu Al İş Ortağım ile Troy Mağazalarında Taksit Fırsatları,Diğer Finansman,finance_campaign,Diğer Finansman,3 taksit,,3 taksit,3 ay,,,,,,,,,,,2026-08-31,,"Bana Bunu Al İş Ortağım ile Troy Mağazalarında Finansman Fırsatı! Hayat Finanslılara özel Troy mağazalarında 3 aya varan taksit fırsatı Bana Bunu Al İş Ortağımda! Kampanya Koşulları Kampanya 31 Ağustos 2026 tarihine kadar geçerlidir. Kampanya sadece fiziksel mağazalarda geçerlidir. Kampanya üst limiti 80.000TL'dir. Satın alınan ürünün sipariş, teslimat, iptal ve iade işlemlerinde yaşanabilecek sorunlardan Hayat Finans sorumlu değildir. Banka uygun görmediği kredi başvurularını serbestçe değerlendirme, kefil ve ek belge isteme, uygun görmediği kredi başvurularını onaylamama hakkına sahiptir. Hayat Finans kampanyayı dilediği zaman durdurma ve/veya kampanya koşullarını değiştirme yetkisine sahiptir. Biz Kart, Sizi",https://hayatfinans.com.tr/kampanyalar/bana-bunu-al-is-ortagim-ile-troy-magaza-firsatlari,2026-08-10T11:18:31+00:00,official_source_date_gated
368,Hayat Finans,Hayat Finanslılara özel Xiaomi mağazalarında 3 aya varan taksit fırsatı Bana Bunu Al İş Ortağımda!,Diğer Finansman,finance_campaign,Diğer Finansman,3 taksit,,3 taksit,3 ay,,,,,,,,,,,2026-08-31,,"Xiaomi Ürünlerinde Finansman Avantajı Hayat Finanslılara özel Xiaomi mağazalarında 3 aya varan taksit fırsatı Bana Bunu Al İş Ortağımda! Kampanya Koşulları Kampanya 31 Ağustos 2026 tarihine kadar geçerlidir. Kampanya sadece fiziksel mağazalarda geçerlidir. Kampanya üst limiti 40.000TL'dir. Satın alınan ürünün sipariş, teslimat, iptal ve iade işlemlerinde yaşanabilecek sorunlardan Hayat Finans sorumlu değildir. Banka uygun görmediği kredi başvurularını serbestçe değerlendirme, kefil ve ek belge isteme, uygun görmediği kredi başvurularını onaylamama hakkına sahiptir. Hayat Finans kampanyayı dilediği zaman durdurma ve/veya kampanya koşullarını değiştirme yetkisine sahiptir. Biz Kart, Sizi Banka Yapan Kart!",https://hayatfinans.com.tr/kampanyalar/xiaomi-urunlerinde-finansman-avantaji,2026-08-10T11:18:31+00:00,official_source_date_gated
358,Hayat Finans,"Birikimin Büyüsün, Avantajın Bitmesin!",Diğer Kampanya,other_campaign,,"Birikimin Büyüsün, Avantajın Bitmesin!",Bireysel Müşteriler,,,,,,,,,,50.000 TL,2.000.000 TL,2026-05-12,2026-10-08,,"Finansal gücünüzü artırmanın etkili yolu: Avantajlı Hesap ile birikim yaparken avantajlarınız hiç bitmesin. Hayat Finans Avantajlı Hesap Avantajlı Hesap ile birikiminizin büyüklüğüne bakmadan, her zaman yüksek kâr paylaşım oranından yararlanarak birikiminizi güvenle büyütün. Hesabınız açık kaldığı ve finansal işlemlerinizde aktif olduğunuz sürece avantajınız devam eder. Avantajlardan yararlanabilmek için mobil uygulamamızı aşağıdaki buton üzerinden indirebilirsiniz. Veya avantajı kaçırmamak için bilgilerinizi bırakın, sizi arayalım! Avantajlı Hesap Nedir? Avantajlı Hesap, katılım finans ilkelerine uygun olarak yönetilen, her yatırımcıya eşit ve sürdürülebilir avantaj sunan özel bir katılma hesabıdır. ✔ Yüksek K",https://hayatfinans.com.tr/hesaplar/avantajli-hesap,2026-08-10T11:18:31+00:00,official_source_date_gated
